year,title,img,rating_count,gross,genre,rating,runtime,stars,metacritic,description
1996,The Rock,1996_the_rock.jpg,301001,134070000,"Action, Adventure, Thriller",R,136,7.4,58,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco."
1996,The Nutty Professor,1996_the_nutty_professor.jpg,105354,128810000,"Comedy, Romance, Sci-Fi",PG-13,95,5.6,NA,Grossly overweight yet good-hearted professor Sherman Klump takes a special chemical that turns him into the slim but obnoxious Buddy Love.
1996,The Birdcage,1996_the_birdcage.jpg,75566,124060000,Comedy,R,117,7.1,NA,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.
1996,A Time to Kill,1996_a_time_to_kill.jpg,123721,108770000,"Crime, Drama, Thriller",R,149,7.5,54,"In Canton, Mississippi, a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter, inciting violent retribution and revenge from the Ku Klux Klan."
1996,The First Wives Club,1996_the_first_wives_club.jpg,40511,105490000,Comedy,PG,103,6.4,58,"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women."
1996,Scream,1996_scream.jpg,271635,103050000,"Horror, Mystery",R,111,7.2,NA,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game."
1996,Eraser,1996_eraser.jpg,99872,101300000,"Action, Drama, Thriller",R,115,6.1,56,A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.
1996,The Hunchback of Notre Dame,1996_the_hunchback_of_notre_dame.jpg,133722,100140000,"Animation, Drama, Family",G,91,6.9,NA,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer."
1996,Michael,1996_michael.jpg,39398,95320000,"Comedy, Drama, Fantasy",PG,105,5.7,NA,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.
1996,Star Trek: First Contact,1996_star_trek_first_contact.jpg,113608,92000000,"Action, Adventure, Drama",PG-13,111,7.6,NA,The Borg travel back in time intent on preventing Earth's first contact with an alien species. Captain Picard and his crew pursue them to ensure that Zefram Cochrane makes his maiden flight reaching warp speed.
1996,The English Patient,1996_the_english_patient.jpg,170996,78650000,"Drama, Romance, War",R,162,7.4,NA,"At the close of World War II, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair."
1996,Broken Arrow,1996_broken_arrow.jpg,87687,70770000,"Action, Adventure, Thriller",R,108,6,NA,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.
1996,Beavis and Butt-Head Do America,1996_beavis_and_butthead_do_america.jpg,49738,63070000,"Animation, Adventure, Comedy",PG-13,81,6.8,NA,The dim-witted teen duo of Beavis and Butt-Head travel across America in search of their stolen television set.
1996,Jingle All the Way,1996_jingle_all_the_way.jpg,87731,60570000,"Comedy, Family",PG,89,5.6,NA,"A father vows to get his son a Turbo Man action figure for Christmas. However, every store is sold out of them, and he must travel all over town and compete with everybody else in order to find one."
1996,The Cable Guy,1996_the_cable_guy.jpg,145769,60240000,"Comedy, Drama, Thriller",PG-13,96,6.1,56,"A lonely and mentally disturbed cable guy raised on television just wants a new friend, but his target, a designer, rejects him, with bad consequences."
1996,Courage Under Fire,1996_courage_under_fire.jpg,48237,59030000,"Action, Drama, Mystery",R,116,6.6,NA,"A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor."
1996,Jack,1996_jack.jpg,54044,58620000,"Comedy, Drama, Fantasy",PG-13,113,5.8,NA,"Because of an unusual disorder that has aged him four times faster than a typical human being, a boy looks like a 40-year-old man as he starts fifth grade at public school after being homeschooled."
1996,Primal Fear,1996_primal_fear.jpg,172105,56120000,"Crime, Drama, Mystery",R,129,7.7,47,"An altar boy is accused of murdering a priest, and the truth is buried several layers deep."
1996,DragonHeart,1996_dragonheart.jpg,88426,51370000,"Action, Adventure, Fantasy",PG-13,103,6.5,NA,"The last dragon and a disillusioned dragonslaying Knight must cooperate to stop an evil King, who was given partial immortality."
1996,Up Close & Personal,1996_up_close__personal.jpg,13024,51090000,"Drama, Romance",PG-13,124,6.2,NA,"An ambitious young woman, determined to build a career in TV journalism, gets good advice from her first boss, and they fall in love."
1996,Evita,1996_evita.jpg,32862,50050000,"Biography, Drama, History",PG,135,6.3,45,"The hit musical based on the life of Evita Duarte, a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Perón, and the most beloved and hated woman in Argentina."
1996,Homeward Bound II: Lost in San Francisco,1996_homeward_bound_ii_lost_in_san_francisco.jpg,13023,49140000,"Adventure, Comedy, Family",G,88,5.9,NA,"Shadow, Sassy, and Chance have to find their way home after they become stranded at the San Francisco International Airport as their owners fly to Canada on vacation."
1996,The Preacher's Wife,1996_the_preachers_wife.jpg,10538,48100000,"Comedy, Drama, Fantasy",PG,123,5.6,NA,An angel comes to Earth to help a preacher save his church and his family.
1996,Romeo + Juliet,1996_romeo__juliet.jpg,201716,46350000,"Drama, Romance",PG-13,120,6.7,60,Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.
1996,One Fine Day,1996_one_fine_day.jpg,41594,46150000,"Comedy, Drama, Romance",PG,108,6.5,NA,"The lives of two strangers and their young children unexpectedly intersect on one hectic, stressful day in New York City."
1996,The Mirror Has Two Faces,1996_the_mirror_has_two_faces.jpg,14458,41250000,"Comedy, Drama, Romance",PG-13,126,6.6,NA,"A shy, middle-aged professor enters into a romantic but non-physical relationship with an unlucky-in-love colleague."
1996,Happy Gilmore,1996_happy_gilmore.jpg,187030,38620000,"Comedy, Sport",PG-13,92,7,NA,A rejected hockey player puts his skills to the golf course to save his grandmother's house.
1996,The Ghost and the Darkness,1996_the_ghost_and_the_darkness.jpg,54143,38620000,"Adventure, Drama, Thriller",R,110,6.8,NA,A bridge engineer and an experienced old hunter begin a hunt for two lions after they start attacking local construction workers.
1996,Mars Attacks!,1996_mars_attacks.jpg,202269,37770000,"Comedy, Sci-Fi",PG-13,106,6.3,52,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.
1996,Set It Off,1996_set_it_off.jpg,13135,36050000,"Action, Crime, Drama",R,123,6.9,NA,"Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other."
1996,A Thin Line Between Love and Hate,1996_a_thin_line_between_love_and_hate.jpg,4100,34750000,"Comedy, Crime, Drama",R,108,5.7,NA,"An observable, fast-talking party man Darnell Wright, gets his punishment when one of his conquests takes it personally and comes back for revenge in this 'Fatal Attraction'-esque comic ...                See full summary »"
1996,The Truth About Cats & Dogs,1996_the_truth_about_cats__dogs.jpg,24333,34070000,"Comedy, Romance",PG-13,97,6.2,NA,A successful veternarian & radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.
1996,Muppet Treasure Island,1996_muppet_treasure_island.jpg,20180,33610000,"Action, Adventure, Comedy",G,99,7,NA,The Muppets' twist on the classic tale.
1996,The Long Kiss Goodnight,1996_the_long_kiss_goodnight.jpg,69922,33330000,"Action, Crime, Drama",R,121,6.8,44,A woman suffering from amnesia begins to recover her memories after trouble from her past finds her again.
1996,Striptease,1996_striptease.jpg,41163,33110000,"Comedy, Crime, Drama",R,115,4.5,NA,A stripper and single mother gets dragged into a dangerous situation after a congressman takes a fancy to her.
1996,Matilda,1996_matilda.jpg,118213,33080000,"Comedy, Family, Fantasy",PG,102,6.9,NA,"Story of a wonderful little girl, who happens to be a genius, and her wonderful teacher vs. the worst parents ever and the worst school principal imaginable."
1996,Daylight,1996_daylight.jpg,63302,33020000.000000004,"Action, Adventure, Drama",PG-13,114,5.9,NA,Disaster in a New York tunnel as explosions collapse both ends of it. One hero tries to help the people inside find their way to safety.
1996,Black Sheep,1996_black_sheep.jpg,35094,32380000.000000004,Comedy,PG-13,87,6.3,NA,A gubernatorial candidate hires a wormy special assistant whose only job is to make sure the candidate's well-meaning but incompetent brother doesn't ruin the election.
1996,Eddie,1996_eddie.jpg,8993,31360000,"Comedy, Sport",PG-13,100,5.2,NA,"Coincidences lead to the New York Knicks, getting its loudest fan, Edwina ""Eddie"" Franklin (Whoopi Goldberg), as coach. Season victory?"
1997,Titanic,1997_titanic.jpg,994382,659330000,"Drama, Romance",PG-13,194,7.8,NA,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic."
1997,Men in Black,1997_men_in_black.jpg,494638,250690000,"Action, Adventure, Comedy",PG-13,98,7.3,NA,A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.
1997,The Lost World: Jurassic Park,1997_the_lost_world_jurassic_park.jpg,359414,229090000,"Action, Adventure, Sci-Fi",PG-13,129,6.6,59,"A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda."
1997,Liar Liar,1997_liar_liar.jpg,268910,181410000,"Comedy, Fantasy",PG-13,86,6.9,NA,A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after he disappoints his son for the last time.
1997,Air Force One,1997_air_force_one.jpg,172373,172960000,"Action, Drama, Thriller",R,124,6.5,NA,"Communist Radicals hijack Air Force One with The U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a Veteran, fights to rescue the hostages on board."
1997,As Good as It Gets,1997_as_good_as_it_gets.jpg,262455,148480000,"Comedy, Drama, Romance",PG-13,139,7.7,NA,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery."
1997,Good Will Hunting,1997_good_will_hunting.jpg,805138,138430000,"Drama, Romance",R,126,8.3,NA,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life."
1997,My Best Friend's Wedding,1997_my_best_friends_wedding.jpg,122151,127120000,"Comedy, Drama, Romance",PG-13,105,6.3,50,"When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding."
1997,Tomorrow Never Dies,1997_tomorrow_never_dies.jpg,173554,125330000,"Action, Adventure, Thriller",PG-13,119,6.5,52,James Bond sets out to stop a media mogul's plan to induce war between China and the U.K in order to obtain exclusive global media coverage.
1997,Face/Off,1997_faceoff.jpg,336049,112230000,"Action, Crime, Sci-Fi",R,138,7.3,NA,"In order to foil a terrorist plot, an FBI agent undergoes facial transplant surgery and assumes the identity of a criminal mastermind, who murdered his only son. The plan turns sour when the criminal wakes up prematurely and seeks revenge."
1997,Batman & Robin,1997_batman__robin.jpg,225129,107330000,"Action, Sci-Fi",PG-13,125,3.7,NA,Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.
1997,George of the Jungle,1997_george_of_the_jungle.jpg,67895,105260000,"Action, Adventure, Comedy",PG,92,5.4,53,A man raised in the jungle by apes falls in love with a wealthy American heiress.
1997,Scream 2,1997_scream_.jpg,149847,101360000,"Horror, Mystery",R,120,6.2,NA,"Two years after the first series of murders, as Sydney acclimates to college life, someone donning the Ghostface costume begins a new string of killings."
1997,Con Air,1997_con_air.jpg,265095,101120000,"Action, Crime, Thriller",R,115,6.9,52,Newly paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner transport plane when the passengers seize control.
1997,Contact,1997_contact.jpg,242537,100920000,"Drama, Mystery, Sci-Fi",PG,150,7.4,NA,"Dr. Ellie Arroway (Jodie Foster), after years of searching, finds conclusive radio proof of extraterrestrial intelligence, sending plans for a mysterious machine."
